Date,NVDA,MSFT,GOOGL,JNJ,UNH,JPM,V,KO,COST,XOM
2020-08-06,11.29699420928955,206.5550994873047,74.68321228027344,126.28880310058594,287.259521484375,84.23815155029297,191.11404418945312,40.2060546875,315.9330139160156,34.15338134765625
2020-08-07,11.161454200744629,202.8602752685547,74.356689453125,127.18749237060547,289.97601318359375,86.092041015625,188.79690551757812,40.477027893066406,313.7243347167969,33.996856689453125
2020-08-10,11.127073287963867,198.8217315673828,74.2797622680664,126.69962310791016,291.869384765625,87.18356323242188,189.21034240722656,40.40929412841797,312.88690185546875,34.83426284790039
2020-08-11,10.813143730163574,194.1722412109375,73.47187042236328,125.79237365722656,288.6223449707031,89.93836975097656,190.15252685546875,40.587120056152344,305.9205017089844,35.19426345825195
2020-08-12,11.401386260986328,199.71922302246094,74.7968521118164,128.09478759765625,294.7688293457031,89.176025390625,191.08523559570312,41.01052474975586,309.9053039550781,35.1862907409668
2020-08-13,11.404129028320312,199.25135803222656,75.26382446289062,126.67398071289062,294.08294677734375,88.68223571777344,190.257080078125,40.96817398071289,308.9298400878906,34.324378967285156
2020-08-14,11.5247163772583,199.4423065185547,74.6673355102539,126.87937927246094,296.0768737792969,88.7168960571289,189.3519287109375,41.0274543762207,309.4635009765625,34.476009368896484
2020-08-17,12.295090675354004,200.75985717773438,75.24347686767578,127.52130889892578,293.1590576171875,86.37791442871094,192.03851318359375,40.824222564697266,312.8501281738281,34.02910232543945
2020-08-18,12.219099998474121,201.91505432128906,77.20565795898438,128.46279907226562,289.7747802734375,85.17378234863281,191.63406372070312,41.002044677734375,313.5771179199219,33.861507415771484
2020-08-19,12.097269058227539,200.6900634765625,76.6513442993164,128.71957397460938,288.485107421875,85.37301635742188,193.54071044921875,40.112911224365234,313.715087890625,33.486427307128906
2020-08-20,12.099756240844727,205.36036682128906,78.22148895263672,129.6011505126953,286.5916748046875,84.35079956054688,196.58360290527344,40.095970153808594,313.6874694824219,32.97566604614258
2020-08-21,12.640413284301758,203.86746215820312,78.187744140625,130.74806213378906,287.3326416015625,84.3074722290039,196.5643310546875,40.03669357299805,317.1293029785156,32.728267669677734
2020-08-24,12.677038192749023,204.5086669921875,78.66313934326172,131.09271240234375,282.4848937988281,86.68111419677734,198.7598114013672,40.62099838256836,316.6875,33.69392013549805
2020-08-25,12.70669174194336,207.16920471191406,79.69039154052734,131.01516723632812,285.5765075683594,87.06228637695312,200.3871612548828,40.570186614990234,317.22125244140625,32.62452697753906
2020-08-26,12.729609489440918,211.64808654785156,81.59001922607422,131.22195434570312,282.4665832519531,85.84078979492188,202.46710205078125,40.78188705444336,316.8163757324219,31.930206298828125
2020-08-27,12.58535099029541,216.8448028564453,80.81538391113281,131.80784606933594,285.0733642578125,88.66490173339844,203.20860290527344,40.841156005859375,318.73968505859375,31.71474838256836
2020-08-28,13.103084564208984,219.07469177246094,81.35679626464844,132.37648010253906,287.54302978515625,89.02875518798828,207.71514892578125,42.1960334777832,320.58941650390625,32.4728889465332
2020-08-31,13.329069137573242,215.83993530273438,80.86550903320312,132.17831420898438,285.8783264160156,86.79373168945312,204.13302612304688,41.94198989868164,319.93603515625,31.874357223510742
2020-09-01,13.77817153930664,217.50514221191406,82.13341522216797,130.54994201660156,286.1343994140625,86.75041961669922,205.442626953125,41.59480285644531,323.3594055175781,31.467336654663086
2020-09-02,14.302042961120605,221.69696044921875,85.2255630493164,132.54022216796875,292.9120788574219,88.05852508544922,208.4565887451172,43.347686767578125,330.24285888671875,31.275806427001953
2020-09-03,12.975168228149414,207.9635467529297,80.86450958251953,128.85252380371094,289.2442626953125,87.78131866455078,201.21531677246094,42.746456146240234,320.52496337890625,31.21196746826172
2020-09-04,12.583385467529297,205.04458618164062,78.46763610839844,128.025390625,285.37530517578125,89.678466796875,197.0746612548828,43.22066116333008,318.93304443359375,31.188016891479492
2020-09-08,11.876082420349121,193.95254516601562,75.60872650146484,126.8795166015625,281.0305480957031,86.55982971191406,192.70294189453125,42.179107666015625,311.83782958984375,30.469776153564453
2020-09-09,12.675596237182617,202.21173095703125,76.78136444091797,128.9817657470703,285.3935546875,87.38280487060547,196.49693298339844,42.500885009765625,318.8040771484375,30.28622055053711
2020-09-10,12.273597717285156,196.54608154296875,75.73030853271484,126.57788848876953,278.6068115234375,86.48187255859375,194.07029724121094,42.34000015258789,312.4543151855469,29.5280704498291
2020-09-11,12.126805305480957,195.26370239257812,75.21967315673828,127.32749938964844,276.8892517089844,87.55606079101562,193.2421875,43.23759841918945,312.0863037109375,29.448257446289062
